geography,quarter,name,units,med_price,med_dom,med_asratio
Locality,2016 Q3,Franklin City,24,140250,53,0.9394195
Locality,2016 Q3,Lexington City,23,225000,104,0.930421
Locality,2016 Q3,Bedford City,22,188125,34,0.977569
Locality,2016 Q3,Charlotte County,22,101250,82.5,0.968304
Locality,2016 Q3,Rappahannock County,20,265750,60,0.9753455
Locality,2016 Q3,Sussex County,16,138450,90,0.9533365
Locality,2016 Q3,Russell County,15,100000,142,0.979943
Locality,2016 Q3,Buena Vista City,14,110000,205.5,0.9333035
Locality,2016 Q3,King and Queen County,14,144950,41.5,0.967109
Locality,2016 Q3,Charles City County,12,190500,85,0.927404
Locality,2016 Q3,Bristol City,12,129000,143,0.934898
Locality,2016 Q3,Craig County,11,100000,51,0.962838
Locality,2016 Q3,Scott County,10,118500,143,0.942451
Locality,2016 Q3,Bland County,10,164050,127.5,0.9375655
Locality,2016 Q3,Richmond County,9,282000,159,0.975779
Locality,2016 Q3,Brunswick County,7,70000,27,0.875
Locality,2016 Q3,Buchanan County,6,37500,285,0.8355445
Locality,2016 Q3,Bath County,5,280000,190,0.827887
Locality,2016 Q3,Greensville County,4,53000,57,0.884143
Locality,2016 Q3,Dickenson County,2,24000,61,0.921371
Locality,2016 Q3,Covington City,2,80000,133.5,0.8086695
Locality,2016 Q3,Highland County,2,139500,61.5,0.941919
Locality,2016 Q3,Wise County,1,24000,67,0.96
State,2016 Q3,Virginia,33081,272660,29,0.99
Locality,2016 Q4,Fairfax County,3366,460000,25,0.989897
Locality,2016 Q4,Loudoun County,1652,450000,21,0.9944685
Locality,2016 Q4,Prince William County,1619,336000,26,0.997954
Locality,2016 Q4,Virginia Beach City,1608,251000,39,0.989699
Locality,2016 Q4,Chesterfield County,1414,235000,25,1
Locality,2016 Q4,Henrico County,1079,227000,23,0.993711
Locality,2016 Q4,Chesapeake City,947,259990,35,1
Locality,2016 Q4,Arlington County,721,539000,22,0.991632
Locality,2016 Q4,Norfolk City,688,180000,50,0.9903245
Locality,2016 Q4,Richmond City,624,219577,19,0.9878515
Locality,2016 Q4,Alexandria City,577,495000,24,0.99
Locality,2016 Q4,Stafford County,545,310000,32,0.996785
Locality,2016 Q4,Spotsylvania County,498,255000,35,0.991023
Locality,2016 Q4,Newport News City,492,165000,56,0.9863795
Locality,2016 Q4,Hampton City,452,155000,61,0.991313
Locality,2016 Q4,Suffolk City,400,238450,49.5,1
Locality,2016 Q4,James City County,386,311457,32,0.996526
Locality,2016 Q4,Hanover County,386,269200,31,0.997733
Locality,2016 Q4,Albemarle County,386,325000,21,0.984797
Locality,2016 Q4,Frederick County,351,240000,31,0.989724
Locality,2016 Q4,Portsmouth City,350,140275,52.5,0.9957055
Locality,2016 Q4,Bedford County,314,215000,66,0.9787795
Locality,2016 Q4,Roanoke County,309,182500,50,0.981395
Locality,2016 Q4,Roanoke City,292,125000,50.5,0.9689365
Locality,2016 Q4,Lynchburg City,228,139400,66.5,0.9797875
Locality,2016 Q4,Rockingham County,212,212385,66,0.9770365
Locality,2016 Q4,Augusta County,211,207000,54,0.981475
Locality,2016 Q4,Fauquier County,210,349950,38,0.9918245
Locality,2016 Q4,Montgomery County,204,218500,42,0.976328
Locality,2016 Q4,York County,188,265966,50,0.985874
Locality,2016 Q4,Franklin County,182,230000,82,0.963815
Locality,2016 Q4,Louisa County,174,217500,60,0.979992
Locality,2016 Q4,Orange County,168,222500,49.5,0.981198
Locality,2016 Q4,Warren County,153,221990,43,0.987437
Locality,2016 Q4,Culpeper County,148,259950,38,0.9902145
Locality,2016 Q4,Manassas City,147,284500,23,1
Locality,2016 Q4,Shenandoah County,143,157500,60,0.967742
Locality,2016 Q4,Campbell County,141,147000,80,0.978503
Locality,2016 Q4,Gloucester County,135,220000,83,0.978774
Locality,2016 Q4,Caroline County,127,180000,40,1
Locality,2016 Q4,Isle of Wight County,125,291000,43,0.988331
Locality,2016 Q4,Fluvanna County,112,218500,48.5,0.989548
Locality,2016 Q4,Charlottesville City,107,271000,20,0.977045
Locality,2016 Q4,Accomack County,104,164000,181,0.962967
Locality,2016 Q4,Washington County,103,175000,111,0.955378
Locality,2016 Q4,Danville City,103,79900,124,0.949936
Locality,2016 Q4,New Kent County,102,234250,65.5,1
Locality,2016 Q4,Botetourt County,102,202500,51,0.9786365
Locality,2016 Q4,Henry County,100,84500,134.5,0.937652
Locality,2016 Q4,Amherst County,100,145950,96,0.9702905
Locality,2016 Q4,Harrisonburg City,96,161750,41.5,0.975508
Locality,2016 Q4,Winchester City,88,239950,38,0.9870985
Locality,2016 Q4,Staunton City,88,149900,58,0.9773175
Locality,2016 Q4,Nelson County,85,180000,105,0.957534
Locality,2016 Q4,King George County,83,283000,46,0.99
Locality,2016 Q4,Powhatan County,82,250475,17.5,0.992935
Locality,2016 Q4,Carroll County,81,105000,133,0.931864
Locality,2016 Q4,Pulaski County,80,135000,65.5,0.969746
Locality,2016 Q4,Westmoreland County,79,200000,82,0.961509
Locality,2016 Q4,Page County,76,138950,81,0.959726
Locality,2016 Q4,Prince George County,75,184000,28,0.993389
Locality,2016 Q4,King William County,75,185000,45,0.987747
Locality,2016 Q4,Pittsylvania County,74,79950,97.5,0.9574355
Locality,2016 Q4,Goochland County,71,459000,48,0.993999
Locality,2016 Q4,Fredericksburg City,71,275000,37,0.979575
Locality,2016 Q4,Fairfax City,71,490000,37,0.991942
Locality,2016 Q4,Dinwiddie County,70,161000,43,0.992931
Locality,2016 Q4,Wythe County,70,125750,128.5,0.955
Locality,2016 Q4,Salem City,70,154975,65,0.977925
Locality,2016 Q4,Greene County,66,245700,37,0.985125
Locality,2016 Q4,Waynesboro City,65,149900,63,0.984496
Locality,2016 Q4,Petersburg City,65,45900,45,0.983607
Locality,2016 Q4,Hopewell City,62,127500,52.5,0.986604
Locality,2016 Q4,Williamsburg City,58,279609,24,1
Locality,2016 Q4,Clarke County,55,385000,39,0.98472
Locality,2016 Q4,Manassas Park City,54,255252,24,0.9979535
Locality,2016 Q4,Northumberland County,51,305000,201,0.947368
Locality,2016 Q4,Smyth County,49,83000,99,0.925771
Locality,2016 Q4,Middlesex County,49,214350,112,0.962413
Locality,2016 Q4,Lancaster County,46,199975,175,0.9407125
Locality,2016 Q4,Colonial Heights City,44,151000,31.5,0.978149
Locality,2016 Q4,Mathews County,43,205900,97,0.967568
Locality,2016 Q4,Rockbridge County,42,209000,174.5,0.961538
Locality,2016 Q4,Falls Church City,40,683750,20.5,0.992806
Locality,2016 Q4,Poquoson City,40,311000,56.5,0.9870205
Locality,2016 Q4,Southampton County,39,145000,51,0.975615
Locality,2016 Q4,Appomattox County,36,139950,72.5,0.9674195
Locality,2016 Q4,Giles County,36,105600,45,0.985332
Locality,2016 Q4,Halifax County,35,103000,149,0.938673
Locality,2016 Q4,Radford City,34,135350,65.5,0.9636665
Locality,2016 Q4,Northampton County,32,254500,241,0.938765
Locality,2016 Q4,Floyd County,32,145000,78.5,0.938201
Locality,2016 Q4,Tazewell County,32,97750,151,0.930725
Locality,2016 Q4,Prince Edward County,30,152450,53.5,0.943017
Locality,2016 Q4,Madison County,30,218750,76.5,0.958006
Locality,2016 Q4,Grayson County,30,111000,179.5,0.932203
Locality,2016 Q4,Mecklenburg County,29,130000,233,0.94162
Locality,2016 Q4,Patrick County,27,88000,142,0.950562
Locality,2016 Q4,Galax City,27,103000,121,0.951189
Locality,2016 Q4,Rappahannock County,26,294500,119.5,0.94700549999999994
Locality,2016 Q4,Martinsville City,25,61900,151,0.911854
Locality,2016 Q4,Amelia County,25,175000,47,0.98995
Locality,2016 Q4,Buckingham County,25,161000,82,0.983936
Locality,2016 Q4,Buena Vista City,24,92450,87,0.947702
Locality,2016 Q4,Essex County,23,145000,66,0.973481
Locality,2016 Q4,Bedford City,23,140900,30,0.988736
Locality,2016 Q4,Sussex County,22,72500,72.5,0.950558
Locality,2016 Q4,Lexington City,22,202500,155.5,0.9422855
Locality,2016 Q4,Cumberland County,20,131375,66.5,0.991471
Locality,2016 Q4,Nottoway County,19,145000,77,0.948718
Locality,2016 Q4,Russell County,19,76000,203,0.934975
Locality,2016 Q4,Alleghany County,19,90000,148,0.892857
Locality,2016 Q4,Franklin City,18,113500,81.5,0.9670615
Locality,2016 Q4,Craig County,15,142500,43,0.986159
Locality,2016 Q4,Lunenburg County,14,65500,49.5,0.968176
Locality,2016 Q4,King and Queen County,14,134250,85,0.9627415
Locality,2016 Q4,Charlotte County,12,77400,124,0.994709
Locality,2016 Q4,Buchanan County,11,65000,266,0.81761
Locality,2016 Q4,Surry County,11,157000,67,0.987778
Locality,2016 Q4,Bristol City,10,122750,138,0.9450485
Locality,2016 Q4,Bland County,9,102000,217,0.935189
Locality,2016 Q4,Wise County,8,24250,194.5,0.7999615
Locality,2016 Q4,Charles City County,8,124500,109,0.9361905
Locality,2016 Q4,Richmond County,8,130750,101,0.937539
Locality,2016 Q4,Highland County,7,190500,316,0.949868
Locality,2016 Q4,Brunswick County,5,159500,38,0.945426
Locality,2016 Q4,Bath County,5,140000,90,0.950662
Locality,2016 Q4,Greensville County,4,44000,49.5,0.8821755
Locality,2016 Q4,Covington City,2,94000,387.5,0.904935
Locality,2016 Q4,Emporia City,2,42200,143,0.8796915
Locality,2016 Q4,Lee County,1,90000,156,0.803571
Locality,2016 Q4,Dickenson County,1,175000,158,1
Locality,2016 Q4,Scott County,1,50000,158,0.769231
State,2016 Q4,Virginia,26506,265000,37,0.9886555
Locality,2017 Q1,Fairfax County,3006,471950,19,0.992811
Locality,2017 Q1,Virginia Beach City,1461,246235,39,0.989561
Locality,2017 Q1,Prince William County,1454,330000,21.5,0.99994
Locality,2017 Q1,Loudoun County,1300,444450,15,1
Locality,2017 Q1,Chesterfield County,1202,238000,24.5,1
Locality,2017 Q1,Henrico County,936,225000,26,0.9937305
Locality,2017 Q1,Chesapeake City,865,240000,39,1
Locality,2017 Q1,Norfolk City,659,185000,62,0.991471
Locality,2017 Q1,Richmond City,600,202250,19,0.9927015
Locality,2017 Q1,Arlington County,592,517500,19,0.993081
Locality,2017 Q1,Alexandria City,504,450050,18,0.9951345
Locality,2017 Q1,Stafford County,468,306000,33,0.9939045
Locality,2017 Q1,Spotsylvania County,438,264000,34,0.992579
Locality,2017 Q1,Newport News City,413,160000,67,0.981455
Locality,2017 Q1,Hampton City,387,155000,60,0.995681
Locality,2017 Q1,Suffolk City,366,246500,59,1
Locality,2017 Q1,Portsmouth City,333,130000,65,0.985915
Locality,2017 Q1,Hanover County,321,263470,28,1
Locality,2017 Q1,Roanoke County,316,189950,53,0.9824485
Locality,2017 Q1,James City County,309,304000,54,0.980196
Locality,2017 Q1,Albemarle County,286,366750,23,0.989459
Locality,2017 Q1,Roanoke City,271,120000,64,0.973451
Locality,2017 Q1,Frederick County,250,231708.5,28,0.990165
Locality,2017 Q1,Bedford County,220,212500,77,0.977693
Locality,2017 Q1,Montgomery County,201,179900,33,0.984375
Locality,2017 Q1,Lynchburg City,198,127700,87,0.9716395
Locality,2017 Q1,Fauquier County,178,342500,40.5,0.9925535
Locality,2017 Q1,York County,160,287250,64,0.983766
Locality,2017 Q1,Orange County,151,235000,66,0.982613
Locality,2017 Q1,Augusta County,148,188000,52.5,0.9757765
Locality,2017 Q1,Culpeper County,148,247500,39,0.9922545
Locality,2017 Q1,Rockingham County,146,204950,68.5,0.976625
Locality,2017 Q1,Warren County,140,214995,44,0.986551
Locality,2017 Q1,Manassas City,133,277500,21,1
Locality,2017 Q1,Shenandoah County,132,174000,53.5,0.9698335
Locality,2017 Q1,Gloucester County,131,226900,82,0.995133
Locality,2017 Q1,Franklin County,129,249950,90,0.95045
Locality,2017 Q1,Louisa County,123,189900,54,0.987663
Locality,2017 Q1,Campbell County,109,153900,65,0.984729
Locality,2017 Q1,Isle of Wight County,108,260459,60.5,0.9923065
Locality,2017 Q1,Henry County,106,77750,148,0.944764
Locality,2017 Q1,Caroline County,102,189450,33.5,1
Locality,2017 Q1,Botetourt County,96,228000,72.5,0.9733255
Locality,2017 Q1,Fluvanna County,95,190000,56,0.98081
Locality,2017 Q1,Danville City,93,65000,127,0.898876
Locality,2017 Q1,Charlottesville City,92,283450,6,0.984829
Locality,2017 Q1,Powhatan County,89,257500,46,0.987283
Locality,2017 Q1,Fairfax City,87,485000,27,0.99263
Locality,2017 Q1,Hopewell City,84,89950,54,0.972824
Locality,2017 Q1,Harrisonburg City,84,162500,49,0.97103950000000006
Locality,2017 Q1,New Kent County,82,282000,41,1
Locality,2017 Q1,Accomack County,82,141717,141.5,0.9400205
Locality,2017 Q1,Amherst County,80,142700,67.5,0.962683
Locality,2017 Q1,King George County,78,282400,54.5,0.984867
Locality,2017 Q1,Petersburg City,78,48950,56.5,0.9796205
Locality,2017 Q1,Staunton City,76,143000,58,0.9750245
Locality,2017 Q1,Salem City,73,169900,48,0.974197
Locality,2017 Q1,Pulaski County,72,101750,63.5,0.968148
Locality,2017 Q1,Waynesboro City,71,149000,55,0.981481
Locality,2017 Q1,Fredericksburg City,70,300250,44,0.9938775
Locality,2017 Q1,Halifax County,68,65500,181,0.956913
Locality,2017 Q1,Pittsylvania County,67,90000,109,0.936455
Locality,2017 Q1,Westmoreland County,66,175000,145.5,0.9706395
Locality,2017 Q1,Wythe County,65,134500,165,0.952381
Locality,2017 Q1,Manassas Park City,64,256500,29.5,0.987213
Locality,2017 Q1,Washington County,63,140000,159,0.947618
Locality,2017 Q1,Prince George County,61,185500,35,1
Locality,2017 Q1,Goochland County,59,410000,55,0.978723
Locality,2017 Q1,Winchester City,59,226000,22,0.992969
Locality,2017 Q1,Carroll County,53,93300,148,0.9299
Locality,2017 Q1,Nelson County,51,189000,88,0.965409
Locality,2017 Q1,Dinwiddie County,51,150000,43,1
Locality,2017 Q1,Williamsburg City,51,250000,49,0.982927
Locality,2017 Q1,Smyth County,49,90000,163,0.943756
Locality,2017 Q1,Greene County,49,267000,49,0.991285
Locality,2017 Q1,Colonial Heights City,47,142500,45,0.980801
Locality,2017 Q1,Falls Church City,43,605000,15,1
Locality,2017 Q1,King William County,41,183900,59,1
Locality,2017 Q1,Rockbridge County,41,232000,197,0.956522
Locality,2017 Q1,Mathews County,40,186000,160.5,0.9719545
Locality,2017 Q1,Mecklenburg County,39,166000,197,0.897959
Locality,2017 Q1,Middlesex County,39,205000,152,0.944549
Locality,2017 Q1,Essex County,38,155000,86,0.9680735
Locality,2017 Q1,Prince Edward County,36,147250,121,0.95436
Locality,2017 Q1,Clarke County,36,303162.5,35,0.992998
Locality,2017 Q1,Page County,35,148000,74,0.975488
Locality,2017 Q1,Northumberland County,34,198739.5,140,0.947118
Locality,2017 Q1,Appomattox County,33,149900,86,0.950594
Locality,2017 Q1,Tazewell County,32,88000,162,0.9143155
Locality,2017 Q1,Southampton County,31,156900,71,0.966422
Locality,2017 Q1,Patrick County,31,90000,180,0.909091
Locality,2017 Q1,Martinsville City,31,69200,146,0.971014
Locality,2017 Q1,Giles County,31,109000,98,0.953423
Locality,2017 Q1,Floyd County,30,160500,77,0.953867
Locality,2017 Q1,Lancaster County,30,426250,190.5,0.919693
Locality,2017 Q1,Amelia County,28,181225,32.5,1
Locality,2017 Q1,Poquoson City,27,281000,48,0.986141
Locality,2017 Q1,Madison County,27,199000,77,0.964602
Locality,2017 Q1,Alleghany County,25,78300,164,0.955414
Locality,2017 Q1,Lexington City,25,190000,89,0.947955
Locality,2017 Q1,Northampton County,25,210000,284,0.949749
Locality,2017 Q1,Sussex County,22,91500,68.5,0.9607325
Locality,2017 Q1,Cumberland County,22,174500,138.5,0.9682285
Locality,2017 Q1,Russell County,21,108000,240,0.929235
Locality,2017 Q1,Rappahannock County,20,369000,116,0.9632585
Locality,2017 Q1,Grayson County,19,117000,220,0.925694
Locality,2017 Q1,King and Queen County,19,142000,99,0.909298
Locality,2017 Q1,Radford City,19,154500,54,0.975443
Locality,2017 Q1,Nottoway County,17,92500,88,0.935849
Locality,2017 Q1,Buckingham County,17,70100,100,1
Locality,2017 Q1,Galax City,16,90000,126.5,0.928712
Locality,2017 Q1,Richmond County,15,75000,213,0.930657
Locality,2017 Q1,Bedford City,14,136944,86,0.9706545
Locality,2017 Q1,Charlotte County,13,79000,169,0.898749
Locality,2017 Q1,Franklin City,11,85000,84,0.938086
Locality,2017 Q1,Buena Vista City,11,64900,54,0.913846
Locality,2017 Q1,Craig County,10,195500,90.5,0.9700705
Locality,2017 Q1,Surry County,9,172500,74,1
Locality,2017 Q1,Highland County,9,160000,189,0.932584
Locality,2017 Q1,Lunenburg County,8,144950,30.5,0.9924625
Locality,2017 Q1,Bristol City,8,57000,143,0.885352
Locality,2017 Q1,Covington City,6,45500,103,0.729574
Locality,2017 Q1,Buchanan County,6,47500,227,0.899672
Locality,2017 Q1,Charles City County,5,159500,8,0.954839
Locality,2017 Q1,Bath County,5,91000,150,0.738255
Locality,2017 Q1,Brunswick County,4,148000,122.5,0.935988
Locality,2017 Q1,Dickenson County,3,80000,307,0.910125
Locality,2017 Q1,Scott County,2,287500,169,1.007255
Locality,2017 Q1,Bland County,2,137500,112.5,0.871947
Locality,2017 Q1,Wise County,2,68500,274,0.765557
Locality,2017 Q1,Greensville County,2,77475,66.5,0.87594
State,2017 Q1,Virginia,23070,260150,37,0.9896865
Locality,2017 Q2,Fairfax County,5386,516000,10,1
Locality,2017 Q2,Prince William County,2499,365000,11,1
Locality,2017 Q2,Loudoun County,2287,478000,9,1
Locality,2017 Q2,Virginia Beach City,2187,260000,28,0.993408
Locality,2017 Q2,Chesterfield County,1912,248000,12,1
Locality,2017 Q2,Henrico County,1493,240000,10,1
Locality,2017 Q2,Chesapeake City,1323,267860,26,1
Locality,2017 Q2,Arlington County,992,620000,9,1
Locality,2017 Q2,Richmond City,957,240000,9,1
Locality,2017 Q2,Norfolk City,867,200000,41,0.994521
Locality,2017 Q2,Alexandria City,862,530000,10,1
Locality,2017 Q2,Stafford County,817,339000,16,1
Locality,2017 Q2,Spotsylvania County,709,270000,16,1
Locality,2017 Q2,Albemarle County,609,369000,11,0.994175
Locality,2017 Q2,Newport News City,605,174000,45,0.990821
Locality,2017 Q2,James City County,563,329555,26,0.983278
Locality,2017 Q2,Hanover County,561,277000,13,1
Locality,2017 Q2,Hampton City,529,165000,53,0.999286
Locality,2017 Q2,Suffolk City,480,256000,37,1
Locality,2017 Q2,Portsmouth City,440,150000,44,1
Locality,2017 Q2,Roanoke County,425,202000,26,0.989451
Locality,2017 Q2,Frederick County,425,249900,17,0.997038
Locality,2017 Q2,Roanoke City,415,138500,27,0.981327
Locality,2017 Q2,Bedford County,382,235500,56.5,0.982434
Locality,2017 Q2,Fauquier County,373,392500,16,0.998632
Locality,2017 Q2,Montgomery County,360,217095,15,0.98614
Locality,2017 Q2,Lynchburg City,338,148450,51,0.985789
Locality,2017 Q2,York County,306,274500,38,0.9856885
Locality,2017 Q2,Rockingham County,260,202500,32,0.9802425
Locality,2017 Q2,Augusta County,249,211000,28,0.985075
Locality,2017 Q2,Manassas City,235,295000,11,1
Locality,2017 Q2,Orange County,230,235000,32,0.982259
Locality,2017 Q2,Culpeper County,228,283000,23,0.996242
Locality,2017 Q2,Warren County,218,215000,23.5,0.9899695
Locality,2017 Q2,Franklin County,211,215000,49,0.956679
Locality,2017 Q2,Charlottesville City,211,314000,6,1
Locality,2017 Q2,Louisa County,195,228900,37,0.989696
Locality,2017 Q2,Gloucester County,193,247500,45,1
Locality,2017 Q2,Shenandoah County,178,179450,45.5,0.97525
Locality,2017 Q2,Campbell County,177,168000,49,0.992469
Locality,2017 Q2,Caroline County,174,194950,28.5,1
Locality,2017 Q2,Isle of Wight County,171,265000,33,1
Locality,2017 Q2,Fluvanna County,157,219000,21,0.993197
Locality,2017 Q2,Powhatan County,143,285000,24,1
Locality,2017 Q2,Botetourt County,137,220000,27,0.982928
Locality,2017 Q2,New Kent County,135,259950,43,1
Locality,2017 Q2,Accomack County,135,168500,158,0.959459
Locality,2017 Q2,Fairfax City,133,500000,10,1
Locality,2017 Q2,Harrisonburg City,129,172000,14,0.983098
Locality,2017 Q2,Staunton City,124,147450,36,0.9784755
Locality,2017 Q2,Danville City,120,93150,97.5,0.961653
Locality,2017 Q2,Winchester City,115,245000,19,0.978403
Locality,2017 Q2,Prince George County,113,210000,16,1
Locality,2017 Q2,Goochland County,111,410963,17,1
Locality,2017 Q2,Washington County,109,162350,99,0.951981
Locality,2017 Q2,Waynesboro City,107,170000,28,0.982845
Locality,2017 Q2,Henry County,101,74000,119,0.944969
