fips,locality,year,tenure,type,estimate,moe
51005,Alleghany County,2010,Renter,Other,0,127
51005,Alleghany County,2010,Renter,Single-family (attached),25,32
51005,Alleghany County,2010,Renter,Single-family (detached),672,137
51005,Alleghany County,2011,Owner,10 to 19 units,9,16
51005,Alleghany County,2011,Owner,2 units,0,95
51005,Alleghany County,2011,Owner,20 to 49 units,0,95
51005,Alleghany County,2011,Owner,3 or 4 units,11,19
51005,Alleghany County,2011,Owner,5 to 9 units,0,95
51005,Alleghany County,2011,Owner,50 or more units,9,14
51005,Alleghany County,2011,Owner,Mobile (manufactured) home,600,116
51005,Alleghany County,2011,Owner,Other,0,95
51005,Alleghany County,2011,Owner,Single-family (attached),56,40
51005,Alleghany County,2011,Owner,Single-family (detached),4944,243
51005,Alleghany County,2011,Renter,10 to 19 units,94,58
51005,Alleghany County,2011,Renter,2 units,38,33
51005,Alleghany County,2011,Renter,20 to 49 units,46,37
51005,Alleghany County,2011,Renter,3 or 4 units,12,19
51005,Alleghany County,2011,Renter,5 to 9 units,88,56
51005,Alleghany County,2011,Renter,50 or more units,229,66
51005,Alleghany County,2011,Renter,Mobile (manufactured) home,48,45
51005,Alleghany County,2011,Renter,Other,0,95
51005,Alleghany County,2011,Renter,Single-family (attached),26,37
51005,Alleghany County,2011,Renter,Single-family (detached),725,170
51005,Alleghany County,2012,Owner,10 to 19 units,0,19
51005,Alleghany County,2012,Owner,2 units,0,19
51005,Alleghany County,2012,Owner,20 to 49 units,0,19
51005,Alleghany County,2012,Owner,3 or 4 units,12,18
51005,Alleghany County,2012,Owner,5 to 9 units,0,19
51005,Alleghany County,2012,Owner,50 or more units,7,11
51005,Alleghany County,2012,Owner,Mobile (manufactured) home,446,105
51005,Alleghany County,2012,Owner,Other,0,19
51005,Alleghany County,2012,Owner,Single-family (attached),6,9
51005,Alleghany County,2012,Owner,Single-family (detached),5146,191
51005,Alleghany County,2012,Renter,10 to 19 units,100,74
51005,Alleghany County,2012,Renter,2 units,28,27
51005,Alleghany County,2012,Renter,20 to 49 units,62,54
51005,Alleghany County,2012,Renter,3 or 4 units,44,40
51005,Alleghany County,2012,Renter,5 to 9 units,40,44
51005,Alleghany County,2012,Renter,50 or more units,194,68
51005,Alleghany County,2012,Renter,Mobile (manufactured) home,49,41
51005,Alleghany County,2012,Renter,Other,0,19
51005,Alleghany County,2012,Renter,Single-family (attached),20,31
51005,Alleghany County,2012,Renter,Single-family (detached),697,143
51005,Alleghany County,2013,Owner,10 to 19 units,0,19
51005,Alleghany County,2013,Owner,2 units,0,19
51005,Alleghany County,2013,Owner,20 to 49 units,0,19
51005,Alleghany County,2013,Owner,3 or 4 units,8,13
51005,Alleghany County,2013,Owner,5 to 9 units,0,19
51005,Alleghany County,2013,Owner,50 or more units,10,16
51005,Alleghany County,2013,Owner,Mobile (manufactured) home,515,116
51005,Alleghany County,2013,Owner,Other,0,19
51005,Alleghany County,2013,Owner,Single-family (attached),16,20
51005,Alleghany County,2013,Owner,Single-family (detached),4864,218
51005,Alleghany County,2013,Renter,10 to 19 units,70,44
51005,Alleghany County,2013,Renter,2 units,58,52
51005,Alleghany County,2013,Renter,20 to 49 units,101,77
51005,Alleghany County,2013,Renter,3 or 4 units,29,30
51005,Alleghany County,2013,Renter,5 to 9 units,43,34
51005,Alleghany County,2013,Renter,50 or more units,211,76
51005,Alleghany County,2013,Renter,Mobile (manufactured) home,97,61
51005,Alleghany County,2013,Renter,Other,0,19
51005,Alleghany County,2013,Renter,Single-family (attached),21,26
51005,Alleghany County,2013,Renter,Single-family (detached),730,138
51005,Alleghany County,2014,Owner,10 to 19 units,0,19
51005,Alleghany County,2014,Owner,2 units,0,19
51005,Alleghany County,2014,Owner,20 to 49 units,0,19
51005,Alleghany County,2014,Owner,3 or 4 units,8,12
51005,Alleghany County,2014,Owner,5 to 9 units,5,10
51005,Alleghany County,2014,Owner,50 or more units,13,19
51005,Alleghany County,2014,Owner,Mobile (manufactured) home,472,104
51005,Alleghany County,2014,Owner,Other,0,19
51005,Alleghany County,2014,Owner,Single-family (attached),15,16
51005,Alleghany County,2014,Owner,Single-family (detached),4824,241
51005,Alleghany County,2014,Renter,10 to 19 units,100,50
51005,Alleghany County,2014,Renter,2 units,44,38
51005,Alleghany County,2014,Renter,20 to 49 units,74,46
51005,Alleghany County,2014,Renter,3 or 4 units,34,41
51005,Alleghany County,2014,Renter,5 to 9 units,63,43
51005,Alleghany County,2014,Renter,50 or more units,212,79
51005,Alleghany County,2014,Renter,Mobile (manufactured) home,77,54
51005,Alleghany County,2014,Renter,Other,0,19
51005,Alleghany County,2014,Renter,Single-family (attached),25,26
51005,Alleghany County,2014,Renter,Single-family (detached),748,149
51005,Alleghany County,2015,Owner,10 to 19 units,0,19
51005,Alleghany County,2015,Owner,2 units,0,19
51005,Alleghany County,2015,Owner,20 to 49 units,0,19
51005,Alleghany County,2015,Owner,3 or 4 units,9,14
51005,Alleghany County,2015,Owner,5 to 9 units,9,14
51005,Alleghany County,2015,Owner,50 or more units,0,19
51005,Alleghany County,2015,Owner,Mobile (manufactured) home,389,99
51005,Alleghany County,2015,Owner,Other,0,19
51005,Alleghany County,2015,Owner,Single-family (attached),17,18
51005,Alleghany County,2015,Owner,Single-family (detached),4913,210
51005,Alleghany County,2015,Renter,10 to 19 units,82,41
51005,Alleghany County,2015,Renter,2 units,60,51
51005,Alleghany County,2015,Renter,20 to 49 units,53,46
51005,Alleghany County,2015,Renter,3 or 4 units,28,26
51005,Alleghany County,2015,Renter,5 to 9 units,78,46
51005,Alleghany County,2015,Renter,50 or more units,213,65
51005,Alleghany County,2015,Renter,Mobile (manufactured) home,89,50
51005,Alleghany County,2015,Renter,Other,0,19
51005,Alleghany County,2015,Renter,Single-family (attached),21,19
51005,Alleghany County,2015,Renter,Single-family (detached),820,163
51005,Alleghany County,2016,Owner,10 to 19 units,0,19
51005,Alleghany County,2016,Owner,2 units,0,19
51005,Alleghany County,2016,Owner,20 to 49 units,0,19
51005,Alleghany County,2016,Owner,3 or 4 units,10,15
51005,Alleghany County,2016,Owner,5 to 9 units,6,11
51005,Alleghany County,2016,Owner,50 or more units,0,19
51005,Alleghany County,2016,Owner,Mobile (manufactured) home,417,108
51005,Alleghany County,2016,Owner,Other,0,19
51005,Alleghany County,2016,Owner,Single-family (attached),17,19
51005,Alleghany County,2016,Owner,Single-family (detached),4946,215
51005,Alleghany County,2016,Renter,10 to 19 units,89,49
51005,Alleghany County,2016,Renter,2 units,72,53
51005,Alleghany County,2016,Renter,20 to 49 units,61,52
51005,Alleghany County,2016,Renter,3 or 4 units,51,44
51005,Alleghany County,2016,Renter,5 to 9 units,81,52
51005,Alleghany County,2016,Renter,50 or more units,148,52
51005,Alleghany County,2016,Renter,Mobile (manufactured) home,85,57
51005,Alleghany County,2016,Renter,Other,0,19
51005,Alleghany County,2016,Renter,Single-family (attached),31,26
51005,Alleghany County,2016,Renter,Single-family (detached),831,149
51005,Alleghany County,2017,Owner,10 to 19 units,0,19
51005,Alleghany County,2017,Owner,2 units,0,19
51005,Alleghany County,2017,Owner,20 to 49 units,0,19
51005,Alleghany County,2017,Owner,3 or 4 units,10,15
51005,Alleghany County,2017,Owner,5 to 9 units,13,22
51005,Alleghany County,2017,Owner,50 or more units,0,19
51005,Alleghany County,2017,Owner,Mobile (manufactured) home,498,138
51005,Alleghany County,2017,Owner,Other,0,19
51005,Alleghany County,2017,Owner,Single-family (attached),17,12
51005,Alleghany County,2017,Owner,Single-family (detached),4687,231
51005,Alleghany County,2017,Renter,10 to 19 units,140,58
51005,Alleghany County,2017,Renter,2 units,118,72
51005,Alleghany County,2017,Renter,20 to 49 units,25,24
51005,Alleghany County,2017,Renter,3 or 4 units,30,30
51005,Alleghany County,2017,Renter,5 to 9 units,113,69
51005,Alleghany County,2017,Renter,50 or more units,162,51
51005,Alleghany County,2017,Renter,Mobile (manufactured) home,140,74
51005,Alleghany County,2017,Renter,Other,0,19
51005,Alleghany County,2017,Renter,Single-family (attached),50,35
51005,Alleghany County,2017,Renter,Single-family (detached),863,162
51005,Alleghany County,2018,Owner,10 to 19 units,0,19
51005,Alleghany County,2018,Owner,2 units,0,19
51005,Alleghany County,2018,Owner,20 to 49 units,0,19
51005,Alleghany County,2018,Owner,3 or 4 units,0,19
51005,Alleghany County,2018,Owner,5 to 9 units,12,21
51005,Alleghany County,2018,Owner,50 or more units,0,19
51005,Alleghany County,2018,Owner,Mobile (manufactured) home,519,141
51005,Alleghany County,2018,Owner,Other,0,19
51005,Alleghany County,2018,Owner,Single-family (attached),20,21
51005,Alleghany County,2018,Owner,Single-family (detached),4686,224
51005,Alleghany County,2018,Renter,10 to 19 units,138,55
51005,Alleghany County,2018,Renter,2 units,60,41
51005,Alleghany County,2018,Renter,20 to 49 units,45,39
51005,Alleghany County,2018,Renter,3 or 4 units,40,34
51005,Alleghany County,2018,Renter,5 to 9 units,96,65
51005,Alleghany County,2018,Renter,50 or more units,149,41
51005,Alleghany County,2018,Renter,Mobile (manufactured) home,112,70
51005,Alleghany County,2018,Renter,Other,0,19
51005,Alleghany County,2018,Renter,Single-family (attached),29,26
51005,Alleghany County,2018,Renter,Single-family (detached),835,138
51005,Alleghany County,2019,Owner,10 to 19 units,0,19
51005,Alleghany County,2019,Owner,2 units,6,10
51005,Alleghany County,2019,Owner,20 to 49 units,0,19
51005,Alleghany County,2019,Owner,3 or 4 units,0,19
51005,Alleghany County,2019,Owner,5 to 9 units,0,19
51005,Alleghany County,2019,Owner,50 or more units,0,19
51005,Alleghany County,2019,Owner,Mobile (manufactured) home,467,120
51005,Alleghany County,2019,Owner,Other,0,19
51005,Alleghany County,2019,Owner,Single-family (attached),17,16
51005,Alleghany County,2019,Owner,Single-family (detached),4542,226
51005,Alleghany County,2019,Renter,10 to 19 units,147,52
51005,Alleghany County,2019,Renter,2 units,73,53
51005,Alleghany County,2019,Renter,20 to 49 units,26,30
51005,Alleghany County,2019,Renter,3 or 4 units,52,42
51005,Alleghany County,2019,Renter,5 to 9 units,83,52
51005,Alleghany County,2019,Renter,50 or more units,187,90
51005,Alleghany County,2019,Renter,Mobile (manufactured) home,204,71
51005,Alleghany County,2019,Renter,Other,0,19
51005,Alleghany County,2019,Renter,Single-family (attached),18,22
51005,Alleghany County,2019,Renter,Single-family (detached),778,139
51005,Alleghany County,2020,Owner,10 to 19 units,0,20
51005,Alleghany County,2020,Owner,2 units,6,10
51005,Alleghany County,2020,Owner,20 to 49 units,0,20
51005,Alleghany County,2020,Owner,3 or 4 units,0,20
51005,Alleghany County,2020,Owner,5 to 9 units,0,20
51005,Alleghany County,2020,Owner,50 or more units,0,20
51005,Alleghany County,2020,Owner,Mobile (manufactured) home,507,124
51005,Alleghany County,2020,Owner,Other,0,20
51005,Alleghany County,2020,Owner,Single-family (attached),24,20
51005,Alleghany County,2020,Owner,Single-family (detached),4633,254
51005,Alleghany County,2020,Renter,10 to 19 units,167,73
51005,Alleghany County,2020,Renter,2 units,44,40
51005,Alleghany County,2020,Renter,20 to 49 units,24,32
51005,Alleghany County,2020,Renter,3 or 4 units,75,72
51005,Alleghany County,2020,Renter,5 to 9 units,79,52
51005,Alleghany County,2020,Renter,50 or more units,167,91
51005,Alleghany County,2020,Renter,Mobile (manufactured) home,182,91
51005,Alleghany County,2020,Renter,Other,0,20
51005,Alleghany County,2020,Renter,Single-family (attached),5,9
51005,Alleghany County,2020,Renter,Single-family (detached),616,160
51005,Alleghany County,2021,Owner,10 to 19 units,0,21
51005,Alleghany County,2021,Owner,2 units,5,10
51005,Alleghany County,2021,Owner,20 to 49 units,0,21
51005,Alleghany County,2021,Owner,3 or 4 units,0,21
51005,Alleghany County,2021,Owner,5 to 9 units,0,21
51005,Alleghany County,2021,Owner,50 or more units,0,21
51005,Alleghany County,2021,Owner,Mobile (manufactured) home,574,194
51005,Alleghany County,2021,Owner,Other,0,21
51005,Alleghany County,2021,Owner,Single-family (attached),28,19
51005,Alleghany County,2021,Owner,Single-family (detached),4554,292
51005,Alleghany County,2021,Renter,10 to 19 units,195,85
51005,Alleghany County,2021,Renter,2 units,23,21
51005,Alleghany County,2021,Renter,20 to 49 units,49,44
51005,Alleghany County,2021,Renter,3 or 4 units,51,50
51005,Alleghany County,2021,Renter,5 to 9 units,49,47
51005,Alleghany County,2021,Renter,50 or more units,160,89
51005,Alleghany County,2021,Renter,Mobile (manufactured) home,154,72
51005,Alleghany County,2021,Renter,Other,0,21
51005,Alleghany County,2021,Renter,Single-family (attached),3,5
51005,Alleghany County,2021,Renter,Single-family (detached),560,169
51007,Amelia County,2010,Owner,10 to 19 units,0,127
51007,Amelia County,2010,Owner,2 units,18,26
51007,Amelia County,2010,Owner,20 to 49 units,0,127
51007,Amelia County,2010,Owner,3 or 4 units,0,127
51007,Amelia County,2010,Owner,5 to 9 units,0,127
51007,Amelia County,2010,Owner,50 or more units,0,127
51007,Amelia County,2010,Owner,Mobile (manufactured) home,593,158
51007,Amelia County,2010,Owner,Other,0,127
51007,Amelia County,2010,Owner,Single-family (attached),80,60
51007,Amelia County,2010,Owner,Single-family (detached),3389,263
51007,Amelia County,2010,Renter,10 to 19 units,27,42
51007,Amelia County,2010,Renter,2 units,0,127
51007,Amelia County,2010,Renter,20 to 49 units,29,45
51007,Amelia County,2010,Renter,3 or 4 units,49,54
51007,Amelia County,2010,Renter,5 to 9 units,14,23
51007,Amelia County,2010,Renter,50 or more units,0,127
51007,Amelia County,2010,Renter,Mobile (manufactured) home,287,113
51007,Amelia County,2010,Renter,Other,0,127
51007,Amelia County,2010,Renter,Single-family (attached),0,127
51007,Amelia County,2010,Renter,Single-family (detached),415,173
51007,Amelia County,2011,Owner,10 to 19 units,0,95
51007,Amelia County,2011,Owner,2 units,28,33
51007,Amelia County,2011,Owner,20 to 49 units,0,95
51007,Amelia County,2011,Owner,3 or 4 units,0,95
51007,Amelia County,2011,Owner,5 to 9 units,0,95
51007,Amelia County,2011,Owner,50 or more units,0,95
51007,Amelia County,2011,Owner,Mobile (manufactured) home,618,198
51007,Amelia County,2011,Owner,Other,0,95
51007,Amelia County,2011,Owner,Single-family (attached),96,74
51007,Amelia County,2011,Owner,Single-family (detached),3307,274
51007,Amelia County,2011,Renter,10 to 19 units,24,42
51007,Amelia County,2011,Renter,2 units,0,95
51007,Amelia County,2011,Renter,20 to 49 units,26,40
51007,Amelia County,2011,Renter,3 or 4 units,60,68
51007,Amelia County,2011,Renter,5 to 9 units,0,95
51007,Amelia County,2011,Renter,50 or more units,0,95
51007,Amelia County,2011,Renter,Mobile (manufactured) home,269,121
51007,Amelia County,2011,Renter,Other,0,95
51007,Amelia County,2011,Renter,Single-family (attached),0,95
51007,Amelia County,2011,Renter,Single-family (detached),573,207
51007,Amelia County,2012,Owner,10 to 19 units,0,19
51007,Amelia County,2012,Owner,2 units,32,36
51007,Amelia County,2012,Owner,20 to 49 units,0,19
51007,Amelia County,2012,Owner,3 or 4 units,0,19
51007,Amelia County,2012,Owner,5 to 9 units,0,19
51007,Amelia County,2012,Owner,50 or more units,0,19
51007,Amelia County,2012,Owner,Mobile (manufactured) home,735,191
51007,Amelia County,2012,Owner,Other,0,19
51007,Amelia County,2012,Owner,Single-family (attached),73,64
51007,Amelia County,2012,Owner,Single-family (detached),3027,302
51007,Amelia County,2012,Renter,10 to 19 units,14,23
51007,Amelia County,2012,Renter,2 units,0,19
51007,Amelia County,2012,Renter,20 to 49 units,33,53
51007,Amelia County,2012,Renter,3 or 4 units,15,27
51007,Amelia County,2012,Renter,5 to 9 units,29,44
51007,Amelia County,2012,Renter,50 or more units,0,19
51007,Amelia County,2012,Renter,Mobile (manufactured) home,231,112
51007,Amelia County,2012,Renter,Other,0,19
51007,Amelia County,2012,Renter,Single-family (attached),0,19
51007,Amelia County,2012,Renter,Single-family (detached),588,209
51007,Amelia County,2013,Owner,10 to 19 units,0,19
51007,Amelia County,2013,Owner,2 units,16,27
51007,Amelia County,2013,Owner,20 to 49 units,0,19
51007,Amelia County,2013,Owner,3 or 4 units,0,19
51007,Amelia County,2013,Owner,5 to 9 units,0,19
51007,Amelia County,2013,Owner,50 or more units,0,19
51007,Amelia County,2013,Owner,Mobile (manufactured) home,706,190
51007,Amelia County,2013,Owner,Other,26,39
51007,Amelia County,2013,Owner,Single-family (attached),51,49
